player_id,passes,pass_progressive,passes_into_final_third,shots,xg,xa,pressures,tackles,interceptions,clearances,aerials_won,dribbles_completed,carries,carry_progressive,fouls_won,dispossessed
9082,21.31578947368421,18.94736842105263,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,9.473684210526315,0.9473684210526315,0.0,-0.0
12626,38.84210526315789,17.052631578947366,8.526315789473683,0.9473684210526315,0.0063287881578947365,0.06857166789473684,8.526315789473683,2.3684210526315788,1.894736842105263,4.263157894736842,0.9473684210526315,0.0,27.0,4.7368421052631575,0.47368421052631576,-0.9473684210526315
6985,53.60857232902615,9.076583674755751,20.138670028364324,1.7018594390167032,0.22439863548692088,0.34404234762054836,12.19665931295304,0.8509297195083516,2.8364323983611723,1.134572959344469,0.2836432398361172,0.0,37.72455089820359,2.8364323983611723,0.2836432398361172,-1.7018594390167032
23452,45.51282051282051,16.025641025641026,16.025641025641026,0.641025641025641,0.013363599999999998,0.0,35.256410256410255,3.205128205128205,1.282051282051282,1.282051282051282,0.0,0.0,33.97435897435897,1.923076923076923,0.0,-1.923076923076923
24243,34.23137876386687,5.7052297939778125,17.115689381933436,0.7131537242472266,0.06724222345483359,0.11260129635499208,22.82091917591125,2.1394611727416795,1.4263074484944531,0.0,0.0,2.1394611727416795,42.789223454833596,4.992076069730586,2.8526148969889062,-7.844690966719492
29163,60.72347920335997,18.168269882129792,20.485029128844328,0.2438693943910039,0.006752658054464163,0.035427669868581486,7.6818859233166235,1.5851510635415254,0.9754775775640157,2.316759246714537,0.2438693943910039,0.4877387887820078,46.09131553989974,4.755453190624577,1.2193469719550196,-1.4632163663460234
42822,26.053639846743295,7.2796934865900385,6.513409961685824,0.7662835249042146,0.07149261647509579,0.021345758505747124,19.157088122605366,1.1494252873563218,1.9157088122605366,1.1494252873563218,0.0,0.7662835249042146,21.072796934865902,3.0651340996168583,1.1494252873563218,-2.681992337164751
44955,44.412191582002905,14.107402031930334,12.27866473149492,0.5224963715529753,0.02115542978229318,0.09842495015965168,13.584905660377359,2.8737300435413644,2.351233671988389,3.134978229317852,0.2612481857764877,0.5224963715529753,33.178519593613935,3.6574746008708274,2.0899854862119014,-2.8737300435413644
11391,24.518272425249172,2.0930232558139537,9.269102990033224,1.495016611295681,0.29054861461794024,0.11897109717607973,14.053156146179402,1.196013289036545,0.29900332225913623,0.5980066445182725,0.0,0.8970099667774087,21.528239202657808,2.0930232558139537,0.29900332225913623,-3.2890365448504983
28239,24.14860681114551,7.430340557275541,15.789473684210526,0.9287925696594427,0.08756826315789473,0.15531835913312692,13.93188854489164,0.0,0.0,0.9287925696594427,0.0,0.0,20.433436532507738,5.572755417956656,0.0,-4.643962848297213
38004,62.84210526315789,23.052631578947366,7.263157894736842,0.0,0.0,0.0,10.421052631578947,2.526315789473684,1.5789473684210527,3.1578947368421053,0.9473684210526315,0.0,47.68421052631579,2.8421052631578947,0.3157894736842105,-0.3157894736842105
9102,29.942732478865558,4.908644668666485,13.007908371966185,1.2271611671666212,0.1351648951186256,0.04851376247613853,13.007908371966185,0.0,0.0,2.208890100899918,0.4908644668666485,0.4908644668666485,22.08890100899918,2.208890100899918,2.4543223343332423,-6.626670302699754
20662,30.31578947368421,21.789473684210524,1.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.894736842105262,0.47368421052631576,0.0,-0.0
