metric,Def_Pen_Touches,PrgC_Progression,PrgDist_Total,Att_Long,xG_Per,PrgR_Progression,Sh_per_90_Standard,xG_plus_xAG_Per,npxG_Per,npxG_plus_xAG_Per,Cmp_Long,TotDist_Total,Def_3rd_Touches,SoT_per_90_Standard,Att_Medium,Cmp_Medium,Att_Total,PrgR_Receiving,PrgC_Carries,KP,Cmp_Total,Att_Pen_Touches,Att_3rd_Touches,Clr,G_plus_A_Per,Gls_Per,Gls_Standard,G_plus_A_minus_PK_Per,CPA_Carries,Succ_Take,Tkld_Take,Won_Aerial,PPA,G_minus_PK_Per,Att_Take,Final_Third,Att_Short,Sh_Blocks,Cmp_percent_Medium,Cmp_Short,Mis_Carries,PrgP_Progression,Final_Third_Carries,CrsPA,Prog,Int,Lost_Aerial,xAG_Per,Cmp_percent_Total,Crs,xA,Cmp_percent_Short,Off,Dis_Carries,Fld,Tkl_plus_Int,Won_percent_Aerial,Def_3rd_Tackles,PrgP,Tkl_percent_Challenges,Recov,Mid_3rd_Touches,npxG_per_Sh_Expected,TklW_Tackles,TklW,PrgDist_Carries,Cmp_percent_Long,Tkl_Tackles,FK_Standard,Live_Touches,Touches_Touches
Cmp_Long,0.5221260664176808,-0.25405139033842816,0.7560029488425289,0.9286869215877668,-0.5643215586058941,-0.565364326255605,-0.5344639642182627,-0.5533718512646805,-0.5756189040464699,-0.554946075659543,0.9999999999999999,0.7944982141914374,0.6760537271498916,-0.5481431387793452,0.6709352664634105,0.6798863952416545,0.6200280641517574,-0.4964986168740974,-0.19723423495254355,-0.3604082431575969,0.60306637342386,-0.5552833965373234,-0.35622803708853523,0.48372503581340004,-0.5190587365953767,-0.5044340533086494,-0.5046261226168455,-0.5208586074600541,-0.4067833905329829,-0.23654943341732246,-0.39512105219086274,0.02512268794392713,-0.23733777398568914,-0.5125425168037635,-0.34112752951392195,0.43932854429315116,0.1618359761974893,0.4688248760807945,0.6543242381062525,0.21485409209025128,-0.5203731590818729,0.2617709485333309,-0.15139629019969136,-0.09415530423399956,0.22536542850874772,0.5383858492412388,-0.27330612016616107,-0.3305596132519667,0.48154305459312724,-0.012134790039784198,-0.4122919840830614,0.5863156764934786,-0.5535325884355893,-0.4434053828457512,-0.225475541828709,0.38773830699441914,0.28299347015332404,0.30835406642082946,0.3571016560371808,0.27798034621999,0.32712246613296053,0.4006823664789496,-0.3699142915138898,0.2134143116518493,0.2134143116518493,0.37136449734055405,0.3172790592569057,0.1921722807875803,0.007410992503353567,0.45972293524766933,0.45943802407129125
TotDist_Total,0.366538404092762,-0.14076507538583166,0.8971877516097745,0.6790936454679566,-0.6025532624641176,-0.5038743549720129,-0.5458549420604764,-0.5714081555934853,-0.608599789211574,-0.5672462570380981,0.7944982141914374,1,0.6674442584505592,-0.5564157908091993,0.9629519224153491,0.9677830821563665,0.9458034311952602,-0.49476894736841126,-0.15008940725894618,-0.30908125018428945,0.955214480588276,-0.5844475812808129,-0.31486889658299344,0.4031834827423065,-0.5255924776060731,-0.5474434057577556,-0.5479746776130018,-0.5213077909116298,-0.4087333679362269,-0.22380965583152554,-0.34732016102046454,-0.037780375317149825,-0.11122529326091556,-0.5500807365287669,-0.30296185566093553,0.7514082695457727,0.6383248368459218,0.4318533264568798,0.7497774103418091,0.6850935405681662,-0.5451923693271193,0.5854894391215887,-0.07145777943017811,-0.031773172587589896,0.5198040646005035,0.438325301836391,-0.3816999724559337,-0.2968416681292971,0.7670218576272729,-0.06284669488618747,-0.34420721055489895,0.7663825332825192,-0.5968289442008364,-0.4884824927924304,-0.2363429887981358,0.32929313570490515,0.2570473940376373,0.28911819386168186,0.6420809959436166,0.3660530728552779,0.35400124419930373,0.6126414214321879,-0.42836972718298433,0.20397250138795875,0.20397250138795875,0.5116421650137949,0.35577334226515545,0.1798481824238317,-0.06574531858541742,0.5930149227997796,0.5926691826887344
Def_3rd_Touches,0.7511740912948428,-0.3833734632157186,0.7884806147152107,0.6638242962483355,-0.5577227158941386,-0.6394980803798,-0.6277764260766024,-0.6122006251818536,-0.5736899375287482,-0.6209974885816402,0.6760537271498916,0.6674442584505592,1,-0.6007445796571033,0.6704488235325773,0.6795907308653507,0.5300295096226503,-0.49065788496064044,-0.2237270056137643,-0.5827935749334647,0.5229983752899167,-0.4916592123780246,-0.40952615821375105,0.7770021470735139,-0.5502613537507726,-0.5003962157845878,-0.5007193198245654,-0.5541253822117785,-0.4176960390120767,-0.27321887623976465,-0.3232600974888908,0.3010135482612007,-0.4292612984240828,-0.5092101888769648,-0.3141852984379905,0.20200939666649603,0.10281645440421039,0.7146567541521331,0.5452558778141501,0.1492555622075036,-0.45303611473982064,0.014079625337961815,-0.1826710659770323,-0.16328979082351033,0.029677036808384554,0.6074752757129427,-0.052962056341189105,-0.507109738696484,0.3819283539404767,-0.13246805098107312,-0.566334718028713,0.45806394558973024,-0.4516997389221319,-0.44616382468618665,-0.22537305875565983,0.5425833256522095,0.43213495527040213,0.530924837522147,0.05245900298676095,0.4065517205989476,0.5336931998881108,0.5246972455828322,-0.3086744434984889,0.3771449164830091,0.3771449164830091,0.49014850012229316,0.13241855555720392,0.3973545310580258,-0.1535360023183031,0.6829543362882143,0.6827589519822107
SoT_per_90_Standard,-0.3821792815475091,0.29896277189070497,-0.616694288933892,-0.5655936599297915,0.9163942311331722,0.6401549594479945,0.9361119427954704,0.9092443206852057,0.9336655299814076,0.9114313199525825,-0.5481431387793452,-0.5564157908091993,-0.6007445796571033,1,-0.5795698640483041,-0.5518189817018592,-0.4992068851325089,0.6029987272395444,0.2745246312189638,0.45578925767254386,-0.46519867724745234,0.7899028184294534,0.48155277606862107,-0.5415946672841547,0.8804241701353512,0.8706706539573882,0.8713331552548103,0.8770837913768397,0.5402411591354307,0.30287631626816663,0.36319826266951133,-0.05249767765705366,0.3367259506812427,0.8762406594333925,0.35128694073864175,-0.28574495187509064,-0.16900699109964182,-0.46273972128901264,-0.38480435435271976,-0.2016230185975293,0.5601100764779858,-0.13308315737071025,0.2157756288218981,-0.09281008762898692,-0.17589461306398588,-0.510976608805015,0.1948314042229027,0.5570173877224148,-0.3033507558947931,-0.006109235392639653,0.6217681467284243,-0.4071546660264064,0.6815320466478393,0.5276018652731843,0.34482442597474816,-0.48206650216192204,-0.2848780481517163,-0.5190145718106858,-0.15030257324529864,-0.5680022475317674,-0.37622895876999385,-0.29660872809442196,0.3661104733925325,-0.3857619361969853,-0.3857619361969853,-0.16460275627737506,-0.02986944123665905,-0.37833652593944544,0.271068487600617,-0.3115913226893594,-0.31100422756515855
Att_Medium,0.29681779870167324,-0.15821179542283825,0.8848444555484276,0.5592066142326818,-0.6132070152082049,-0.5051007653163628,-0.5722897392052892,-0.598001268065187,-0.6212101840945244,-0.5961565090356511,0.6709352664634105,0.9629519224153491,0.6704488235325773,-0.5795698640483041,1,0.9919931909201934,0.9324699963193341,-0.4993724239559352,-0.17098078198311342,-0.34980328395184507,0.9400152908751048,-0.583776433377719,-0.34371676898989345,0.45236353256901213,-0.5519994968443607,-0.5647001957492046,-0.565179002728449,-0.5489073348501332,-0.42918186452102924,-0.25773054568134374,-0.36183382062211794,0.015651502517803305,-0.12861170322593551,-0.5685781290115094,-0.3273208675344194,0.724303761492472,0.6253852918523588,0.4791786133215758,0.6745488269537133,0.6652839063494039,-0.543734217929981,0.5652313613343436,-0.09072129014905418,0.0022745438831610633,0.5831296279120294,0.4296642550330325,-0.3460186535450953,-0.34399009481371057,0.7401364714652293,-0.07242273316455085,-0.35749626321597117,0.6902494199077815,-0.5890760448041914,-0.5168821984397066,-0.2740511789077363,0.344680604426729,0.27918870558251563,0.32872033514485244,0.5829418036530478,0.43038928909115365,0.36491165202374143,0.6123757043763408,-0.4416949047335338,0.22678416433017964,0.22678416433017964,0.48571758483978034,0.29811400051022907,0.21390452692657339,-0.11342724177070077,0.583469271361711,0.583122662126544
Cmp_Medium,0.33134625670589835,-0.19321889766005323,0.8768105771747421,0.5518507451594492,-0.5772920371674727,-0.5324862984108794,-0.5504794770182669,-0.5757802280581802,-0.5859377093934658,-0.5756704570631448,0.6798863952416545,0.9677830821563665,0.6795907308653507,-0.5518189817018592,0.9919931909201934,1,0.9134625182480655,-0.5214767855055331,-0.20042016492841075,-0.3701158210379684,0.9374250610964479,-0.5705010810127598,-0.3800948639518969,0.4349895479128086,-0.5289741063545098,-0.5307465335514948,-0.5312373570898741,-0.5276429270010434,-0.4257466408775634,-0.2668592169595498,-0.3720081965998588,0.018262798275679077,-0.17819018728829503,-0.5358931315929677,-0.3372162598234905,0.7111450130559569,0.6032513049170812,0.47369981959925445,0.7332278282535079,0.6488606822755703,-0.5431782866862156,0.5362193695413691,-0.12447743834532171,-0.07478362819348029,0.5365909258790792,0.40655600133931846,-0.34395931972539556,-0.3581548676430972,0.7843953261352494,-0.14048816709252737,-0.3677691883039749,0.7055765876920528,-0.5665481411404855,-0.5111185116626981,-0.26099590658032973,0.3009106461672721,0.29859001874071234,0.2740640929693424,0.5532517819736215,0.39127378891312725,0.33424056618610626,0.5977478775078425,-0.411742562924654,0.17902281723980137,0.17902281723980137,0.4800538976552522,0.3522981748079966,0.15905583784820798,-0.12247872395282541,0.5666755845967318,0.5663643372858698
Att_Total,0.20792862857355154,0.029994699077688963,0.8398959540468102,0.5415449875847894,-0.5772624383816327,-0.3241116310347456,-0.4756791372066269,-0.49669474105255373,-0.5763552434950292,-0.4845753655101364,0.6200280641517574,0.9458034311952602,0.5300295096226503,-0.4992068851325089,0.9324699963193341,0.9134625182480655,1,-0.3558124360497409,-0.022117769635316843,-0.1391586264789106,0.9863724687979404,-0.5180235323295252,-0.13807064333452845,0.28561432232432027,-0.4594440033741222,-0.5297027197972669,-0.530247288529482,-0.4480313673501249,-0.32479037650704906,-0.1339934091753641,-0.22736706157321274,-0.10736706784842744,0.08888209253160217,-0.5253589845589205,-0.1893229499946016,0.8150993178725141,0.8281439618182415,0.3136515672580451,0.6125301959965773,0.8549718795392351,-0.46075261584980365,0.7163028710401765,0.07288923861942068,0.13717596804440332,0.6827323943043786,0.3546240110378678,-0.39614177720103166,-0.14788497792523042,0.7008916043136221,0.08488700306605598,-0.19607975144463943,0.7383211457423622,-0.5677583660608054,-0.410132215246152,-0.1948995636841763,0.312414078215327,0.147980874221151,0.31114907863483887,0.7661453642931152,0.38320391969605583,0.36593727626622835,0.6423982100087341,-0.4404694213656725,0.2411112665332143,0.2411112665332143,0.5239655463468367,0.22942437443776498,0.22452748499803216,-0.01660203801597605,0.6021099114494963,0.6017270121159364
PrgR_Receiving,-0.39430132979477533,0.6735676180876894,-0.5323400575256728,-0.44421889723345503,0.524533582036515,0.8752320191304388,0.6039062978273305,0.6287841682301656,0.5482923780964679,0.6466955257073886,-0.4964986168740974,-0.49476894736841126,-0.49065788496064044,0.6029987272395444,-0.4993724239559352,-0.5214767855055331,-0.3558124360497409,1,0.7774985243289848,0.5529606889300493,-0.3828709377626782,0.8310634397637108,0.8983258559299034,-0.4407865988350151,0.5673028160448819,0.4429186082392391,0.4436156621762438,0.5782715846979823,0.8228951862614023,0.654737863773365,0.7423525796950398,-0.08678832165133588,0.4876723846173387,0.4569996229520017,0.7360269037004197,-0.3385074847193981,-0.03214269409424444,-0.4503820307010838,-0.5044055367247533,-0.0827080755951728,0.7789090651674736,-0.08251416317190545,0.7027575460386385,0.3177802581210671,0.039969716945825254,-0.29555813663052355,0.20860062523651685,0.622272801798762,-0.40642998157223265,0.5113402541252009,0.6895696673269397,-0.3396355399566617,0.6527033363098632,0.6956995656355393,0.4986711157576085,-0.16729250496560383,-0.3914718740701823,-0.1907770972472186,-0.1290773861194198,-0.3940467820192596,0.03618780389216795,-0.037170445995328996,0.38501868419987384,-0.028649078836157683,-0.028649078836157683,0.24199087930612903,-0.2483069242476626,-0.027225527261298847,0.06241744510903559,0.04878094979869486,0.04908173607490932
PrgC_Carries,-0.2888096629710286,0.8912974177774899,-0.2088530071420254,-0.17307009927291772,0.17560025651107378,0.6329108469111822,0.28273207791419386,0.3002877216649477,0.2028792181831652,0.32598511631214916,-0.19723423495254355,-0.15008940725894618,-0.2237270056137643,0.2745246312189638,-0.17098078198311342,-0.20042016492841075,-0.022117769635316843,0.7774985243289848,1,0.4080184654255982,-0.0594881426304655,0.4932961527885677,0.8086852123035141,-0.25569219451487357,0.2764072773419144,0.11674336941547087,0.11851672369620846,0.29646296813822537,0.7877232402408544,0.7755756998431854,0.7208578240946221,-0.2197121682588962,0.4436972685130693,0.13591559673081582,0.792105256100838,-0.036494068124457484,0.19062567125851249,-0.2728469296402096,-0.19680515743881233,0.1504365970624597,0.5553924355059685,0.17665965430721356,0.9142985550527947,0.35282943193525523,0.41595207966414666,-0.028785838116554583,-0.058970004565116495,0.4521765571093036,-0.14318388587624267,0.6160211792974394,0.54784902032537,-0.08279854649011602,0.33155104491288834,0.5431440035051187,0.46404888942437067,0.10536455342360174,-0.33590123142670847,0.10147125180605138,0.09523799764241479,-0.11960986708858537,0.3239443223765199,0.2639416503983077,0.12179505355347059,0.21978598858302623,0.21978598858302623,0.6367763737704694,-0.15078776040594902,0.2063343649007936,0.0456760033994781,0.32845769639227995,0.3284636460182957
KP,-0.42738894482599793,0.5682826349160843,-0.3712648593827183,-0.27870091583387313,0.35781407856518116,0.7129917901196099,0.48139613390935143,0.6053001917988006,0.3840242334810319,0.6360520378099079,-0.3604082431575969,-0.30908125018428945,-0.5827935749334647,0.45578925767254386,-0.34980328395184507,-0.3701158210379684,-0.1391586264789106,0.5529606889300493,0.4080184654255982,0.9999999999999999,-0.17522899806735467,0.43867727016847236,0.5892780115852131,-0.5384576056261957,0.5506560352338031,0.321326665345933,0.3216167602281181,0.5751518941062712,0.4274512895969853,0.30968660848751167,0.40234507501483663,-0.2578208323889754,0.7410027795481551,0.3441706607618354,0.3813873305717616,-0.0535724738433007,0.17311267698005534,-0.4967626440120388,-0.33538639112026264,0.1345474475475791,0.3367981710653496,0.21748149048174067,0.41255753187504834,0.4015871251498124,0.15687729897664443,-0.41801152822363313,-0.012323486381214633,0.877000976331189,-0.24956606167186945,0.5340870878345814,0.8700173471243315,-0.1522625338429285,0.3459967017497451,0.3337457708329484,0.21467946849787878,-0.3553638967269102,-0.46320539035751196,-0.3687134713722569,0.22009032630821118,-0.20382276464260737,-0.2510433782177689,-0.22962673991997246,0.06124528116515291,-0.26636672799821826,-0.26636672799821826,-0.05207477672409446,-0.2538036282641312,-0.24251325916888006,0.35364836554620316,-0.22430563648804672,-0.224270235488909
Cmp_Total,0.20045339063497766,-0.011748632596870267,0.8177821106925527,0.4812713289856032,-0.5346823562428317,-0.3558271384478145,-0.4505878547616189,-0.47518711974448186,-0.5342259469516529,-0.4651358448890267,0.60306637342386,0.955214480588276,0.5229983752899167,-0.46519867724745234,0.9400152908751048,0.9374250610964479,0.9863724687979404,-0.3828709377626782,-0.0594881426304655,-0.17522899806735467,1,-0.5020348032916232,-0.18256921109024002,0.27225760572873703,-0.4338411753214712,-0.48698324240455504,-0.4875923377295975,-0.42429615430908774,-0.32527822317523303,-0.1433381051169338,-0.24137067117516522,-0.09561437488958109,0.032041375925835856,-0.483638173979842,-0.20163828500110417,0.8270220355735047,0.8285201032430436,0.31055347991964555,0.6694187228244852,0.8622965693038115,-0.4565376873771275,0.7079704401216601,0.029053012072798964,0.04544610392953696,0.6620961537103285,0.33727385865464327,-0.3864591306256458,-0.17747177155892002,0.789415539906969,-0.021423191449174303,-0.20932550852165693,0.7578855568210341,-0.5352746580065887,-0.39783911905213404,-0.17039866647342108,0.27294818949368976,0.16077051486571958,0.2554007494747084,0.7555712746352594,0.33997977094131715,0.33377017325684377,0.6473043149187968,-0.40654227039689234,0.19280886568123193,0.19280886568123193,0.5194761177328859,0.324662418498015,0.172004076519519,-0.05910692303112631,0.5850020079121672,0.5846561253612479
Att_Pen_Touches,-0.336156965298408,0.3809056928788635,-0.6269286926146398,-0.5623653011938252,0.7675518219938249,0.7103894777759492,0.8067897796047497,0.7987046064464473,0.7822799554130057,0.8024560799151301,-0.5552833965373234,-0.5844475812808129,-0.4916592123780246,0.7899028184294534,-0.583776433377719,-0.5705010810127598,-0.5180235323295252,0.8310634397637108,0.4932961527885677,0.43867727016847236,-0.5020348032916232,1,0.6901574357745843,-0.4161148405596046,0.7454833705174441,0.6940901252406716,0.6945793222506504,0.7488054191028212,0.7518470308719449,0.47473079569663457,0.597039983076601,0.18642194453732702,0.26505701980750845,0.7057914937569912,0.5677833103700337,-0.4004675089680197,-0.21235760021501948,-0.3598300998152983,-0.5298176594946902,-0.2567193025499645,0.7787571852506164,-0.2518360053379447,0.36747412726893136,-2.506328067988646e-4,-0.17674303522183574,-0.39309543210276837,0.41775823122740235,0.5770287856590589,-0.43603315079171717,0.15808668402108297,0.6561864094985103,-0.502630546765147,0.8237003511205964,0.6336402145334767,0.46330429320428446,-0.3170345651691165,-0.24946887173839172,-0.3584902799312738,-0.3182715388434916,-0.533673529716131,-0.15472764909351125,-0.16533033751713114,0.4468134661734806,-0.22033877287887776,-0.22033877287887776,0.031145474514182522,-0.11955034620948037,-0.19860183863100025,0.07916371990899161,-0.10138147210405327,-0.10079095582367101
Att_3rd_Touches,-0.40273090739042544,0.6737661833047521,-0.37321318511477947,-0.31333420382444527,0.38429053404458285,0.7446442246800792,0.5273386281677964,0.5245076091388526,0.40488371714916493,0.5442643937228069,-0.35622803708853523,-0.31486889658299344,-0.40952615821375105,0.48155277606862107,-0.34371676898989345,-0.3800948639518969,-0.13807064333452845,0.8983258559299034,0.8086852123035141,0.5892780115852131,-0.18256921109024002,0.6901574357745843,1,-0.376303548870115,0.4732318918753556,0.32391683763607315,0.3244655760951222,0.4881778907269063,0.6830405765089803,0.6788049954560482,0.7246536067768552,-0.09300097394299058,0.5464905749147274,0.3401101482646574,0.7417909101316315,-0.08668439679685319,0.1806462484049108,-0.38339128004959677,-0.428791733954147,0.12900121170587897,0.7093279817918399,0.17799828208217774,0.8101005862976247,0.3461256511830265,0.37103579383715263,-0.15093408857113358,0.17737453620044077,0.626438413276647,-0.3100269214318394,0.649268519670928,0.7105420802010619,-0.21595922138753734,0.4648832348243193,0.6852917632670791,0.5388606065707926,0.019559921897284314,-0.39262795337969875,-0.022246964408101973,0.1011536343373629,-0.26833469162354817,0.24237491667615027,0.21506046367029005,0.2102582364310537,0.1567084428479346,0.1567084428479346,0.3880234780874783,-0.19071910626057093,0.16645349362805623,0.17028916972844454,0.2739766506535917,0.27423489873725265
Clr,0.39578669623900464,-0.411800375797378,0.47361915617103034,0.4411642365331566,-0.4801630570883872,-0.5842766592853846,-0.5541544720993834,-0.540592324989914,-0.497300264170103,-0.5517274268110616,0.48372503581340004,0.4031834827423065,0.7770021470735139,-0.5415946672841547,0.45236353256901213,0.4349895479128086,0.28561432232432027,-0.4407865988350151,-0.25569219451487357,-0.5384576056261957,0.27225760572873703,-0.4161148405596046,-0.376303548870115,1,-0.4812966791417509,-0.42343568638837625,-0.4243719293741191,-0.48713503594490914,-0.3976470591783455,-0.27846036365619953,-0.320986785995472,0.45439249448850344,-0.3878691691852174,-0.4332861595968494,-0.31473511340574195,0.10095372101115083,-0.06953608103687361,0.795474219385204,0.27760535766434474,-0.04234039598498693,-0.39075932780909906,-0.06933795918763225,-0.21925208370134383,-0.09443089546940868,-0.06851599342496215,0.6764711185012019,0.1678389077387148,-0.47767575961265835,0.2099453873357387,-0.11200350114912377,-0.5148036290498165,0.14892851255742537,-0.3488610444137239,-0.42415635306624594,-0.20312815575208715,0.6250430951456895,0.2924778682576809,0.5979261456663482,-0.006963354332086725,0.4029730895263355,0.5059580580508343,0.40984925244726317,-0.22749903290228324,0.42799608914278675,0.42799608914278675,0.26514325649655845,0.08451917635477453,0.4782746357609955,-0.15408435047230834,0.5096111062622892,0.509460240962265
G_plus_A_Per,-0.36134868680966,0.31496075665763834,-0.5581017851874873,-0.5182361496676773,0.8908634220859095,0.6391223806774339,0.846891852505348,0.9356643742924555,0.8910941891713191,0.9289066354473859,-0.5190587365953767,-0.5255924776060731,-0.5502613537507726,0.8804241701353512,-0.5519994968443607,-0.5289741063545098,-0.4594440033741222,0.5673028160448819,0.2764072773419144,0.5506560352338031,-0.4338411753214712,0.7454833705174441,0.4732318918753556,-0.4812966791417509,0.9999999999999999,0.9198354582764301,0.9202636774247035,0.9930477049334612,0.5074176622116416,0.2654052887190036,0.38001038673510107,-0.03686654612150248,0.39874825691827703,0.9172539013347153,0.3418443883820381,-0.28463194110318973,-0.13700186507305762,-0.44357627159371155,-0.37308046589383126,-0.1698788542867408,0.48293257171514065,-0.10937776800135428,0.19898006997666284,0.00617331613634843,-0.1103578534613298,-0.42690437170344875,0.18854582377528212,0.6769616440299508,-0.3180554472076587,0.05208714271150884,0.7299938769379832,-0.4078935807497206,0.6161787598779509,0.4316570088171449,0.2695735325724947,-0.41120022763316744,-0.2877838799954775,-0.45425838273116537,-0.1364767159791607,-0.5073173156752658,-0.3528559977409875,-0.28869188111939603,0.3136604135893162,-0.3556829145433329,-0.3556829145433329,-0.1552845898871329,-0.09010555852837626,-0.33060224800592075,0.31217636119265085,-0.28313112657903733,-0.28240113294685515
Gls_Per,-0.30422522538015406,0.12002380014339561,-0.5717291405375574,-0.5255241789404149,0.9259328695415304,0.47665901018409457,0.828756158099626,0.8681520753549447,0.9200878823395127,0.8500889179505003,-0.5044340533086494,-0.5474434057577556,-0.5003962157845878,0.8706706539573882,-0.5647001957492046,-0.5307465335514948,-0.5297027197972669,0.4429186082392391,0.11674336941547087,0.321326665345933,-0.48698324240455504,0.6940901252406716,0.32391683763607315,-0.42343568638837625,0.9198354582764301,1,0.9999449947684702,0.8988737445959563,0.37382027198756124,0.11192291363694341,0.22869174197449177,0.03093794028185012,0.17387103223665973,0.9894525414396076,0.17982228799932928,-0.3315906347493428,-0.25460246982004114,-0.37288829592613804,-0.35946755580894124,-0.2797333237860901,0.4009352958479578,-0.24357502679114215,0.04584932646674296,-0.10612088997528031,-0.284099422084122,-0.41474971830764895,0.24241604491394136,0.42703642333417113,-0.31063100260993043,-0.10597708251563748,0.49704536858582177,-0.4508974368533026,0.6303618451482625,0.3702650096484825,0.23064256527620416,-0.4161286303419879,-0.21371213466292846,-0.4323545943277882,-0.24619154221010178,-0.514659737549985,-0.378082505185093,-0.30327770462975084,0.4267522141381051,-0.3720802218889497,-0.3720802218889497,-0.2546315127525117,-0.0019680405490729537,-0.34976693947118365,0.3072465610891271,-0.31966628511097434,-0.31886039245758485
Gls_Standard,-0.3048531976818655,0.12202878942997275,-0.5721061554364872,-0.5254181047168632,0.926054904159831,0.47765139549835706,0.8291783620126825,0.8683953063023958,0.9204614084147079,0.850510810534799,-0.5046261226168455,-0.5479746776130018,-0.5007193198245654,0.8713331552548103,-0.565179002728449,-0.5312373570898741,-0.530247288529482,0.4436156621762438,0.11851672369620846,0.3216167602281181,-0.4875923377295975,0.6945793222506504,0.3244655760951222,-0.4243719293741191,0.9202636774247035,0.9999449947684702,1,0.8994279420495238,0.37487711242241734,0.11391657576233587,0.23058633067094944,0.029044881652226847,0.17482876249471,0.9895389133292357,0.18189478717374238,-0.3326384947921211,-0.25524381701112475,-0.3738963229751708,-0.35861723823217856,-0.2803467409018987,0.40185311599668333,-0.24421577439390682,0.04730797137645497,-0.10537983596277713,-0.28322321216358987,-0.41426358643173533,0.24060891951475774,0.42739045492788086,-0.31028610751832647,-0.10502966858069802,0.4986390837017944,-0.450125520987578,0.6301050209461059,0.37102926686052695,0.23134551111453835,-0.4151961202183727,-0.21408469882384157,-0.4314392665411897,-0.247768556880544,-0.5138093160322437,-0.3777897656619985,-0.3036089001811309,0.4260318772697383,-0.3709634122553963,-0.3709634122553963,-0.2538928518643096,-0.0027230516602447974,-0.3485929553205607,0.30874883640545553,-0.3198451870105202,-0.3190411002297443
G_plus_A_minus_PK_Per,-0.36297620102107186,0.34192754534641434,-0.5585034554098125,-0.5207396587036486,0.8628900900043799,0.6569289584056136,0.8467675663007623,0.9214109368410662,0.8780598661872139,0.9271154702804273,-0.5208586074600541,-0.5213077909116298,-0.5541253822117785,0.8770837913768397,-0.5489073348501332,-0.5276429270010434,-0.4480313673501249,0.5782715846979823,0.29646296813822537,0.5751518941062712,-0.42429615430908774,0.7488054191028212,0.4881778907269063,-0.48713503594490914,0.9930477049334612,0.8988737445959563,0.8994279420495238,1,0.5200937909343945,0.28405385047196147,0.4016189285493391,-0.035188796144961336,0.4256666857024117,0.9131035310940632,0.36237771069835795,-0.2806639460038273,-0.11674881386043881,-0.4485487719833213,-0.3816503532127418,-0.15143704404788164,0.4843756488186999,-0.09900893544673195,0.21934821347721806,0.023189126210202186,-0.08332084405582438,-0.4336917564739318,0.18696580101165391,0.6965790719356585,-0.31883518153758694,0.06537624436995085,0.7464825778647161,-0.40338127729750584,0.5988204574022994,0.44065907733738385,0.26594422820937935,-0.4109259577827681,-0.28705463507764734,-0.4453914866124805,-0.13063861170456237,-0.5046096011212716,-0.3543971664649946,-0.28999202661109647,0.30055846163403366,-0.35418386268494145,-0.35418386268494145,-0.14191162695627738,-0.10767752916697454,-0.3241568033572103,0.31314148159224053,-0.28020646060490356,-0.2796487288307631
CPA_Carries,-0.30110483155376,0.7220373391631087,-0.44841097494781085,-0.3891413792990863,0.4695084808339551,0.72990145503122,0.5138984619858326,0.5577650082760875,0.4962185208726369,0.5768238374799038,-0.4067833905329829,-0.4087333679362269,-0.4176960390120767,0.5402411591354307,-0.42918186452102924,-0.4257466408775634,-0.32479037650704906,0.8228951862614023,0.7877232402408544,0.4274512895969853,-0.32527822317523303,0.7518470308719449,0.6830405765089803,-0.3976470591783455,0.5074176622116416,0.37382027198756124,0.37487711242241734,0.5200937909343945,0.9999999999999999,0.7201442906708938,0.7280144762065848,-0.15127568528607693,0.3679941779777925,0.38851398142692745,0.7657663513838243,-0.27082302282690546,-0.05166883681169383,-0.3954698439428804,-0.31184975910714097,-0.08870664820673561,0.6731579213856708,-0.09581719644263671,0.6097239338098727,0.19897395007929222,-0.006739049389647348,-0.282693555581998,0.06386499192572792,0.5447681318025975,-0.273836430735081,0.34825825047836817,0.6045906149659653,-0.2789883338691649,0.6203393439575067,0.5730502770892933,0.4730594279473941,-0.22822730272129335,-0.3132989240119116,-0.24684057175046392,-0.14232553046302604,-0.40496491892354236,-0.02568343059467721,-0.08326173192612259,0.36999552223420623,-0.13166296005405145,-0.13166296005405145,0.30460544762070446,-0.16928507523195738,-0.1432237671321084,-0.04362294264358178,-0.019302541122142244,-0.019092270523754774
